product_id,category,sub_category,product_name,price,original_price,discount,reviews_count,brand,images,stock,f_assured,seller,seller_rating,return_policy,description,specifications,avg_rating
1517,house,Poupées & Jouets farcis,Belle peluche angela lapin,1028.27,2571.77,60,52,Topacc,https://imgaz1.chiccdn.com/thumb/view/oaupload/banggood/images/E3/A2/169652f9-2e95-4c21-b910-faa0bfc25038.JPG,"Hurry, Only 1 left!",0,Williams Group,1.0,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",2.1
1518,house,Power Tools,Nouvelle qualité 10 pouces poignée pince à sertir pince outil de cloison sèche plaque de plâtre pour la fixation de goujons en métal,1065.75,2422.56,56,14,3M,https://imgaz1.chiccdn.com/thumb/view/oaupload/banggood/images/61/D4/c70f6e25-8628-4aa0-8f12-fb73e11cc4e1.jpg,"Hurry, Only 1 left!",1,"Smith, Hicks and Copeland",0.5,7 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",2.4
1519,house,Power Tools,Tideway 17/19 / 35x70mm Droite Outils à bois Trou Trou,665.91,1589.8,58,16,TIDEWAY,https://imgaz1.chiccdn.com/thumb/view/oaupload/banggood/images/A9/A5/a0e82c8b-ea4f-4674-b7b0-28faec574e53.jpg,"Hurry, Only 6 left!",1,Alexander-Johnston,0.5,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",0.48
1520,house,Produits de lavage et de séchage,Réchauffeur d'hiver en silicone Xiaomi,2016.1,4915.68,59,127,Jordan&Judy,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A5/F7/5af80c14-a0d8-4c17-84f2-b6da8e2ebfba.jpg,"Hurry, Only 3 left!",1,"Cummings, Gray and Obrien",1.5,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",0.95
1521,house,Produits de savons,Papier de savon jetable 50pcs / box,239.61,757.05,68,45,IPRee,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D2/0A/1ff07300-e73e-4f74-aa54-80e9f5a0e828.jpg,"Hurry, Only 1 left!",0,Davis-Bryan,0.5,7 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",4.42
1522,house,Produits de voyage,Tapis de sécurité de couverture arrière de siège arrière de voiture d'animal familier,3950.62,6642.2,41,130,Hapet,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/2F/00/4c80a8a1-f4ef-4379-b8cd-357f1956f591.jpg,"Hurry, Only 4 left!",0,"Henderson, Evans and Garcia",0.5,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",4.84
1523,house,Produits de voyage,Ceinture de sécurité réglable pour siège d'auto réfléchissante pour chien de 3 couleurs,1192.9,1953.63,39,49,Hapet,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A8/59/90769620-f2f2-475a-9981-a0708990818a.jpg,"Hurry, Only 4 left!",1,"Crawford, Gibbs and Khan",1.0,7 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",1.96
1524,house,Produits de voyage,Couverture imperméable de siège de voiture de chien d'animal familier,2674.66,4902.45,45,168,Hapet,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/DE/53/5848e803-9c6d-4411-ad1a-a4dbcf46803c.jpg,"Hurry, Only 2 left!",1,Pena-Jordan,4.0,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",0.2
1525,house,Produits de voyage,Sac à dos de voyage pour chat Pet Dog Cat,1418.55,3278.1,57,91,Hapet,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/19/41/92a4adda-9d07-4498-9c37-216ecb0e3682.jpg,"Hurry, Only 1 left!",1,"Mckay, Rodriguez and Matthews",5.0,7 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",4.93
1526,house,Produits de voyage,Sac à bandoulière respirant réglable en polyester pour animaux de compagnie,2174.86,4997.26,57,82,Hapet,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/04/14/b3b6f18a-9fdc-4eed-a169-68d566348b4a.jpg,"Hurry, Only 3 left!",0,Myers Inc,4.0,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",4.5
1527,house,Produits de voyage,Sac pour transporter animaux domestiques,1065.75,2422.56,56,45,Hapet,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C9/40/0b0ef85d-0a5d-44de-a3b5-8e50d45569f3.jpg,"Hurry, Only 3 left!",1,Cherry Group,2.5,7 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",3.56
1528,house,Produits de voyage,Multifonctionnel Respirable Car Car Car Carrier,5185.42,9052.26,43,211,Hapet,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6C/B1/2757a215-c219-481d-beb9-0377948829ad.jpg,"Hurry, Only 4 left!",1,Hutchinson-Miller,1.5,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",2.51
1529,house,Produits de voyage,Étanche Extend Longueur Tapis de voiture de voyage SUV pour chien de compagnie,4115.27,7215.5,43,61,Hapet,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A0/D6/80d3b73d-92ac-4fdc-a574-21b87c1867cb.jpg,"Hurry, Only 5 left!",1,"Hall, Gould and Mayo",4.0,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",1.27
1530,house,Produits de voyage,Siège de voiture camouflage lit,5486.04,9790.94,44,54,Hapet,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E6/75/98a2222f-b07f-4737-abc7-a181de381a59.jpg,"Hurry, Only 2 left!",1,"Alexander, Mcbride and Gonzalez",4.5,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",1.41
1531,house,Produits de voyage,Tablier de couverture à poche pour chat d'animal de compagnie en velours de corail,2718.77,4997.26,46,70,Hapet,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/27/D7/2f375899-5f0e-4061-886d-8323704188df.jpg,"Hurry, Only 1 left!",1,Ramsey Inc,4.0,7 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",2.49
1532,house,Projection de scène,16 modèles 8W à distance projecteur de scène de Noël,2820.93,7260.33,61,27,ARILUX,https://imgaz1.chiccdn.com/thumb/view/oaupload/banggood/images/B3/F6/a870d5ec-171d-43e8-9538-7d2b0c7f6e13.jpg,"Hurry, Only 7 left!",0,Farrell Ltd,4.0,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",3.35
1533,house,Projection de scène,Projector LED Starry Lamp ,1192.9,2930.44,59,551,DecBest,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/DB/FC/99c42717-a542-4279-b01d-9f440406aa14.jpg,"Hurry, Only 1 left!",1,"Pope, Garza and Lee",4.5,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",2.45
1534,house,Projection de scène,DecBest Veilleuse Projecteur Cosmos Ciel Étoiles Lune,2345.39,4232.87,45,1135,DecBest,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E2/AA/e17210db-babb-4fd1-a180-2c5e54c8eb63.jpg,"Hurry, Only 2 left!",1,Patton-Walter,1.5,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",1.29
1535,house,Projection de scène,DecBest Projecteur diamant aurore,3621.34,6498.13,44,233,DecBest,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/DB/77/75be63bd-eb3a-4e09-887e-0bd52074e5ab.jpg,"Hurry, Only 1 left!",1,"Boyd, Carlson and Young",1.0,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",3.59
1536,house,Projection de scène,Lampe de projecteur de flocon de neige de Noël,2504.14,6056.4,59,31,Mrosaa,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/16/88/58584c85-7998-42d9-8ca6-a4cbabd989fc.jpg,"Hurry, Only 5 left!",1,Jones and Sons,1.0,7 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",2.05
1537,house,Projection de scène,Horloge de projection numérique LED Mini Portable électronique,740.14,1038.56,29,373,VST,https://imgaz1.chiccdn.com/thumb/view/oaupload/banggood/images/6F/90/871bec12-2b84-4b03-93b0-defc3bd501fd.jpg,"Hurry, Only 5 left!",0,Fisher Ltd,3.5,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",0.73
1538,house,Projection de scène,Crystal Magic Ball tournesol scène lumière,933.45,2338.77,60,33,ZX LED LIGHT,https://imgaz1.chiccdn.com/thumb/view/oaupload/banggood/images/72/55/a1b19f77-307b-4db2-8187-a57eb615ed84.jpg,"Hurry, Only 2 left!",0,"Rowe, Adams and Brown",0.5,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",3.68
1539,house,Projection de scène,15 Patterns Télécommande Projecteur Stage Light,3799.21,10321.61,63,49,ZX LED LIGHT,https://imgaz1.chiccdn.com/thumb/view/oaupload/banggood/images/AA/E3/8522e1b6-a595-4696-a302-79f6fdb1d09f.jpg,"Hurry, Only 4 left!",0,Hoffman PLC,3.0,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",4.06
1540,house,Projection de scène,Projecteur de Noël laser de tempête de neige,2571.77,4850.26,47,36,ZX LED LIGHT,https://imgaz1.chiccdn.com/thumb/view/oaupload/banggood/images/4E/30/3b4c493b-21de-4a56-b479-9f5186396a11.jpg,"Hurry, Only 2 left!",0,"Wiley, Parrish and Robinson",1.0,7 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",1.49
1541,house,Rangement & Stockage,3/4/5/6 Crochets Accueil Cuisine Salle de bain Crochets en inox Coat Porte-manteau Crochet de vêtements Rack,882.0,2095.48,58,45,TAPCET ,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/52/8E/ed7963ba-cb23-4709-9cd6-d535ac2a622b.jpg,"Hurry, Only 7 left!",1,"Wise, Brown and Galloway",3.5,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",2.53
1542,house,Refrigerator Stickers, 20pcs autocollant magnétique de modèle de chat ,416.74,416.74,0,57,DecBest,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B1/EE/4d9fba99-1da2-4507-9268-4d507653633a.jpg,"Hurry, Only 5 left!",0,"Taylor, Fuentes and Mcintyre",1.0,10 Days Replacement Policy,Elevate your living spaces with our stylish home decor and essentials. Find everything from elegant furniture to decorative accents for a cozy ambiance.,"Home decor items, furniture, and essentials. Diverse range of styles, materials, and sizes to suit different aesthetics and spaces.",4.6
